BSA-ID;Baustelle;Kalendertyp;Schichtstart;Schichtende;Ressourcenkategorie-Typ;Qualifikationen
769073;MG-105310 BN_We254_EHS;Mitteldienst;25.06.2025 07:00;25.06.2025 15:00;TFF;Tm 234-4
769073;MG-105310 BN_We254_EHS;Mitteldienst;25.06.2025 07:00;25.06.2025 15:00;Kranführer/in;XTm Bendini
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Gleismonteur/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Lernende/r;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Lernende/r;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Lernende/r;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Arbeitsleiter/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Gleismonteur/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Sicherheitschef/in;Sicherheitschef/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Gleismonteur/in komplex;Sicherheitschef/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;TFF;Aem 940,Triebfahrzeugführende B100 / PP
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Begleiter/in;Rangierbegleitende Ai40 / PP,Sicherheitswärter/in WK
778630;Zungenpressen NL Bern 2025;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;TFF;Tm 234-4,Triebfahrzeugführende B100 / PP
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Gleismonteur/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Begleiter/in;Triebfahrzeugführende B100 / PP
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Gleismonteur/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Polier/in;Sicherheitschef/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Gleismonteur/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Gleismonteur/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;25.06.2025 21:00;26.06.2025 06:00;Lernende/r;
769073;MG-105310 BN_We254_EHS;Nachtdienst;25.06.2025 21:30;26.06.2025 05:30;Gleismonteur/in;
769073;MG-105310 BN_We254_EHS;Nachtdienst;25.06.2025 21:30;26.06.2025 05:30;Gleismonteur/in;
769073;MG-105310 BN_We254_EHS;Nachtdienst;25.06.2025 21:30;26.06.2025 05:30;Sicherheitswärter/in;Sicherheitswärter/in WK
769073;MG-105310 BN_We254_EHS;Nachtdienst;25.06.2025 21:30;26.06.2025 05:30;Polier/in;Sicherheitschef/in WK
769073;MG-105310 BN_We254_EHS;Nachtdienst;25.06.2025 21:30;26.06.2025 05:30;Begleiter/in;Rangierbegleitende Ai / PP
769073;MG-105310 BN_We254_EHS;Nachtdienst;25.06.2025 21:30;26.06.2025 05:30;Gleismonteur/in;
769073;MG-105310 BN_We254_EHS;Nachtdienst;25.06.2025 21:30;26.06.2025 05:30;Sicherheitswärter/in;Sicherheitswärter/in WK
769073;MG-105310 BN_We254_EHS;Nachtdienst;25.06.2025 21:30;26.06.2025 05:30;TFF;Tm 234-4
769073;MG-105310 BN_We254_EHS;Nachtdienst;25.06.2025 21:30;26.06.2025 05:30;Gleismonteur/in;
769073;MG-105310 BN_We254_EHS;Nachtdienst;25.06.2025 21:30;26.06.2025 05:30;Arbeitsleiter/in;
769073;MG-105310 BN_We254_EHS;Nachtdienst;25.06.2025 21:30;26.06.2025 05:30;Gleismonteur/in;
769073;MG-105310 BN_We254_EHS;Nachtdienst;25.06.2025 21:30;26.06.2025 05:30;Lernende/r;
769073;MG-105310 BN_We254_EHS;Nachtdienst;25.06.2025 21:30;26.06.2025 05:30;Gleismonteur/in;
769073;MG-105310 BN_We254_EHS;Nachtdienst;25.06.2025 21:30;26.06.2025 05:30;Lernende/r;
769073;MG-105310 BN_We254_EHS;Nachtdienst;25.06.2025 21:30;26.06.2025 05:30;Kranführer/in;XTm Bendini
769073;MG-105310 BN_We254_EHS;Nachtdienst;25.06.2025 21:30;26.06.2025 05:30;Sicherheitswärter/in;Sicherheitswärter/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Lernende/r;
765071;Aus- Und Einbau Fangschienen;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Gleismonteur/in komplex;SUVA Kranausbildung Kat. A WK,Sicherheitschef/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Lernende/r;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
765071;Aus- Und Einbau Fangschienen;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Gleismonteur/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Arbeitsleiter/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Gleismonteur/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Sicherheitschef/in;Sicherheitschef/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Gleismonteur/in komplex;Sicherheitschef/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;TFF;Aem 940,Triebfahrzeugführende B100 / PP
763145;Stopfen Wankdorf - Aespli;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Gleismonteur/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Begleiter/in;Triebfahrzeugführende B100 / PP
765071;Aus- Und Einbau Fangschienen;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;TFF;Tm 234-4,Triebfahrzeugführende B100 / PP
763145;Stopfen Wankdorf - Aespli;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Gleismonteur/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Polier/in;Sicherheitschef/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
765071;Aus- Und Einbau Fangschienen;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Gleismonteur/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Begleiter/in;Rangierbegleitende Ai40 / PP,Sicherheitswärter/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Gleismonteur/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Gleismonteur/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;26.06.2025 21:00;27.06.2025 06:00;Gleismonteur/in;
769073;MG-105310 BN_We254_EHS;Nachtdienst;26.06.2025 21:30;27.06.2025 05:30;Sicherheitswärter/in;Sicherheitswärter/in WK
769073;MG-105310 BN_We254_EHS;Nachtdienst;26.06.2025 21:30;27.06.2025 05:30;Gleismonteur/in;
769073;MG-105310 BN_We254_EHS;Nachtdienst;26.06.2025 21:30;27.06.2025 05:30;TFF;Tm 234-4
769073;MG-105310 BN_We254_EHS;Nachtdienst;26.06.2025 21:30;27.06.2025 05:30;Polier/in;Sicherheitschef/in WK
769073;MG-105310 BN_We254_EHS;Nachtdienst;26.06.2025 21:30;27.06.2025 05:30;Lernende/r;
769073;MG-105310 BN_We254_EHS;Nachtdienst;26.06.2025 21:30;27.06.2025 05:30;Begleiter/in;Rangierbegleitende Ai / PP
769073;MG-105310 BN_We254_EHS;Nachtdienst;26.06.2025 21:30;27.06.2025 05:30;Gleismonteur/in;
769073;MG-105310 BN_We254_EHS;Nachtdienst;26.06.2025 21:30;27.06.2025 05:30;Gleismonteur/in;
769073;MG-105310 BN_We254_EHS;Nachtdienst;26.06.2025 21:30;27.06.2025 05:30;Gleismonteur/in;
769073;MG-105310 BN_We254_EHS;Nachtdienst;26.06.2025 21:30;27.06.2025 05:30;Kranführer/in;XTm Bendini
769073;MG-105310 BN_We254_EHS;Nachtdienst;26.06.2025 21:30;27.06.2025 05:30;Sicherheitswärter/in;Sicherheitswärter/in WK
769073;MG-105310 BN_We254_EHS;Nachtdienst;26.06.2025 21:30;27.06.2025 05:30;Lernende/r;
769073;MG-105310 BN_We254_EHS;Nachtdienst;26.06.2025 21:30;27.06.2025 05:30;Gleismonteur/in;
769073;MG-105310 BN_We254_EHS;Nachtdienst;26.06.2025 21:30;27.06.2025 05:30;Gleismonteur/in;
769073;MG-105310 BN_We254_EHS;Nachtdienst;26.06.2025 21:30;27.06.2025 05:30;Sicherheitswärter/in;Sicherheitswärter/in WK
769073;MG-105310 BN_We254_EHS;Nachtdienst;26.06.2025 21:30;27.06.2025 05:30;Arbeitsleiter/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;27.06.2025 21:00;28.06.2025 06:00;Sicherheitschef/in;Sicherheitschef/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;27.06.2025 21:00;28.06.2025 06:00;Gleismonteur/in komplex;Sicherheitschef/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;27.06.2025 21:00;28.06.2025 06:00;Gleismonteur/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;27.06.2025 21:00;28.06.2025 06:00;Lernende/r;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;27.06.2025 21:00;28.06.2025 06:00;Gleismonteur/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;27.06.2025 21:00;28.06.2025 06:00;Lernende/r;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;27.06.2025 21:00;28.06.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;27.06.2025 21:00;28.06.2025 06:00;Gleismonteur/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;27.06.2025 21:00;28.06.2025 06:00;Gleismonteur/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;27.06.2025 21:00;28.06.2025 06:00;Gleismonteur/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;27.06.2025 21:00;28.06.2025 06:00;Gleismonteur/in;
763145;Stopfen Wankdorf - Aespli;Nachtdienst;27.06.2025 21:00;28.06.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;27.06.2025 21:00;28.06.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;27.06.2025 21:00;28.06.2025 06:00;Polier/in;Sicherheitschef/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;27.06.2025 21:00;28.06.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;27.06.2025 21:00;28.06.2025 06:00;Sicherheitswärter/in;Sicherheitswärter/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;27.06.2025 21:00;28.06.2025 06:00;Begleiter/in;Triebfahrzeugführende B100 / PP
763145;Stopfen Wankdorf - Aespli;Nachtdienst;27.06.2025 21:00;28.06.2025 06:00;Begleiter/in;Rangierbegleitende Ai40 / PP,Sicherheitswärter/in WK
763145;Stopfen Wankdorf - Aespli;Nachtdienst;27.06.2025 21:00;28.06.2025 06:00;TFF;Aem 940,Triebfahrzeugführende B100 / PP
763145;Stopfen Wankdorf - Aespli;Nachtdienst;27.06.2025 21:00;28.06.2025 06:00;Arbeitsleiter/in;
737043;Stopfen Bern;Nachtdienst;29.06.2025 22:00;30.06.2025 06:30;Sicherheitswärter/in;Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;29.06.2025 22:00;30.06.2025 06:30;Begleiter/in;Rangierbegleitende Ai40 / PP,Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;29.06.2025 22:00;30.06.2025 06:30;Polier/in;
737043;Stopfen Bern;Nachtdienst;29.06.2025 22:00;30.06.2025 06:30;Lernende/r;
737043;Stopfen Bern;Nachtdienst;29.06.2025 22:00;30.06.2025 06:30;Gleismonteur/in;
737043;Stopfen Bern;Nachtdienst;29.06.2025 22:00;30.06.2025 06:30;Lernende/r;
737043;Stopfen Bern;Nachtdienst;29.06.2025 22:00;30.06.2025 06:30;Gleismonteur/in;
737043;Stopfen Bern;Nachtdienst;29.06.2025 22:00;30.06.2025 06:30;Gleismonteur/in;
737043;Stopfen Bern;Nachtdienst;29.06.2025 22:00;30.06.2025 06:30;Gleismonteur/in;
737043;Stopfen Bern;Nachtdienst;29.06.2025 22:00;30.06.2025 06:30;Gleismonteur/in;
737043;Stopfen Bern;Nachtdienst;29.06.2025 22:00;30.06.2025 06:30;Gleismonteur/in komplex;Sicherheitschef/in WK
737043;Stopfen Bern;Nachtdienst;29.06.2025 22:00;30.06.2025 06:30;Sicherheitswärter/in;Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;29.06.2025 22:00;30.06.2025 06:30;Sicherheitswärter/in;Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;29.06.2025 22:00;30.06.2025 06:30;Begleiter/in;Triebfahrzeugführende B100 / PP
788239;Bern Kw.27 Schienenwechsel Lorrainebrücke Bn-BWY;Nachtdienst;29.06.2025 22:00;30.06.2025 07:00;Begleiter/in;Rangierbegleitende Ai / PP,Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;29.06.2025 22:00;30.06.2025 06:30;TFF;Am 841
737043;Stopfen Bern;Nachtdienst;29.06.2025 22:00;30.06.2025 06:30;Arbeitsleiter/in;
808701;MG-117878 U2_BACH-TI_Gl815-816-Coupon;Nachtdienst;30.06.2025 21:00;01.07.2025 05:45;Gleismonteur/in komplex;Sicherheitschef/in WK,Zertifizierung Neutralisation
808701;MG-117878 U2_BACH-TI_Gl815-816-Coupon;Nachtdienst;30.06.2025 21:00;01.07.2025 05:45;Gleismonteur/in;
808701;MG-117878 U2_BACH-TI_Gl815-816-Coupon;Nachtdienst;30.06.2025 21:00;01.07.2025 05:45;TFF;Tm 234-4,Triebfahrzeugführende B100 / PP
808701;MG-117878 U2_BACH-TI_Gl815-816-Coupon;Nachtdienst;30.06.2025 21:00;01.07.2025 05:45;Kranführer/in;Rangierbegleitende Ai / PP,XTm Bendini
808701;MG-117878 U2_BACH-TI_Gl815-816-Coupon;Nachtdienst;30.06.2025 21:00;01.07.2025 05:45;Begleiter/in;Rangierbegleitende Ai / PP,Sicherheitswärter/in WK
808701;MG-117878 U2_BACH-TI_Gl815-816-Coupon;Nachtdienst;30.06.2025 21:00;01.07.2025 05:45;Gleismonteur/in;
808701;MG-117878 U2_BACH-TI_Gl815-816-Coupon;Nachtdienst;30.06.2025 21:00;01.07.2025 05:45;Gleismonteur/in;
808701;MG-117878 U2_BACH-TI_Gl815-816-Coupon;Nachtdienst;30.06.2025 21:00;01.07.2025 05:45;Gleismonteur/in;
808701;MG-117878 U2_BACH-TI_Gl815-816-Coupon;Nachtdienst;30.06.2025 21:00;01.07.2025 05:45;Gleismonteur/in komplex;Sicherheitschef/in WK
764353;Fräsen UF Bern;Nachtdienst;30.06.2025 21:30;01.07.2025 06:30;Begleiter/in;Triebfahrzeugführende B100 / PP
764353;Fräsen UF Bern;Nachtdienst;30.06.2025 21:30;01.07.2025 06:30;Gleismonteur/in komplex;Sicherheitschef/in WK,Sicherheitswärter/in WK
764353;Fräsen UF Bern;Nachtdienst;30.06.2025 21:30;01.07.2025 06:30;TFF;Aem 940,Triebfahrzeugführende B100 / PP
737043;Stopfen Bern;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;Gleismonteur/in;
737130;MG-89780 LPN_R3.S_Gl82_92_757_111 K.;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;Sicherheitswärter/in;Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;Begleiter/in;Rangierbegleitende Ai40 / PP,Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;Gleismonteur/in komplex;Sicherheitschef/in WK
737043;Stopfen Bern;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;Sicherheitswärter/in;Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;Sicherheitswärter/in;Sicherheitswärter/in WK
737130;MG-89780 LPN_R3.S_Gl82_92_757_111 K.;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;Gleismonteur/in komplex;Sicherheitschef/in WK,Sicherheitswärter/in WK
737130;MG-89780 LPN_R3.S_Gl82_92_757_111 K.;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;Sicherheitswärter/in;Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;TFF;Am 841
737130;MG-89780 LPN_R3.S_Gl82_92_757_111 K.;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;TFF;Triebfahrzeugführende B100 / PP
737043;Stopfen Bern;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;Begleiter/in;Triebfahrzeugführende B100 / PP
737043;Stopfen Bern;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;Gleismonteur/in;
737043;Stopfen Bern;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;Lernende/r;
737043;Stopfen Bern;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;Lernende/r;
788239;Bern Kw.27 Schienenwechsel Lorrainebrücke Bn-BWY;Nachtdienst;30.06.2025 22:00;01.07.2025 07:00;Begleiter/in;Rangierbegleitende Ai / PP,Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;Polier/in;
737043;Stopfen Bern;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;Sicherheitswärter/in;Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;Arbeitsleiter/in;
737043;Stopfen Bern;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;Gleismonteur/in;
737043;Stopfen Bern;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;Gleismonteur/in;
737130;MG-89780 LPN_R3.S_Gl82_92_757_111 K.;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;Begleiter/in;Rangierbegleitende Ai40 / PP,Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;30.06.2025 22:00;01.07.2025 06:30;Gleismonteur/in;
764353;Fräsen UF Bern;Nachtdienst;01.07.2025 21:30;02.07.2025 06:30;Gleismonteur/in komplex;Sicherheitschef/in WK,Sicherheitswärter/in WK
764353;Fräsen UF Bern;Nachtdienst;01.07.2025 21:30;02.07.2025 06:30;TFF;Aem 940,Triebfahrzeugführende B100 / PP
764353;Fräsen UF Bern;Nachtdienst;01.07.2025 21:30;02.07.2025 06:30;Begleiter/in;Triebfahrzeugführende B100 / PP
737043;Stopfen Bern;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Lernende/r;
737043;Stopfen Bern;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Lernende/r;
737043;Stopfen Bern;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Lernende/r;
737043;Stopfen Bern;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Lernende/r;
737043;Stopfen Bern;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Gleismonteur/in;
737043;Stopfen Bern;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Gleismonteur/in;
737043;Stopfen Bern;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Gleismonteur/in;
737043;Stopfen Bern;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Gleismonteur/in;
737130;MG-89780 LPN_R3.S_Gl82_92_757_111 K.;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Sicherheitswärter/in;Sicherheitswärter/in WK
737130;MG-89780 LPN_R3.S_Gl82_92_757_111 K.;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Sicherheitswärter/in;Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Gleismonteur/in komplex;Sicherheitschef/in WK
737130;MG-89780 LPN_R3.S_Gl82_92_757_111 K.;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;TFF;Triebfahrzeugführende B100 / PP
737043;Stopfen Bern;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Begleiter/in;Triebfahrzeugführende B100 / PP
737043;Stopfen Bern;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Sicherheitswärter/in;Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Sicherheitswärter/in;Sicherheitswärter/in WK
737130;MG-89780 LPN_R3.S_Gl82_92_757_111 K.;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Gleismonteur/in komplex;Sicherheitschef/in WK,Sicherheitswärter/in WK
788239;Bern Kw.27 Schienenwechsel Lorrainebrücke Bn-BWY;Nachtdienst;01.07.2025 22:00;02.07.2025 07:00;Begleiter/in;Rangierbegleitende Ai / PP,Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;TFF;Am 841
737043;Stopfen Bern;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Begleiter/in;Rangierbegleitende Ai40 / PP,Sicherheitswärter/in WK
737130;MG-89780 LPN_R3.S_Gl82_92_757_111 K.;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Begleiter/in;Rangierbegleitende Ai40 / PP,Sicherheitswärter/in WK
740478;Bern, Publikumsanlage, UF-Mitte, P55 ab 2025;Nachtdienst;01.07.2025 22:00;02.07.2025 07:00;Kranführer/in;XTm Bendini
737043;Stopfen Bern;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Gleismonteur/in;
737043;Stopfen Bern;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Sicherheitswärter/in;Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Polier/in;
737043;Stopfen Bern;Nachtdienst;01.07.2025 22:00;02.07.2025 06:30;Arbeitsleiter/in;
808894;MG-117928 Reparatur Fluchtweg_LGUT-ZOL_G;Mitteldienst;02.07.2025 08:00;02.07.2025 16:00;Gleismonteur/in;
808894;MG-117928 Reparatur Fluchtweg_LGUT-ZOL_G;Mitteldienst;02.07.2025 08:00;02.07.2025 16:00;Sicherheitswärter/in;Sicherheitswärter/in WK
808894;MG-117928 Reparatur Fluchtweg_LGUT-ZOL_G;Mitteldienst;02.07.2025 08:00;02.07.2025 16:00;Polier/in;Sicherheitschef/in WK
808894;MG-117928 Reparatur Fluchtweg_LGUT-ZOL_G;Mitteldienst;02.07.2025 08:00;02.07.2025 16:00;Gleismonteur/in;
808894;MG-117928 Reparatur Fluchtweg_LGUT-ZOL_G;Mitteldienst;02.07.2025 08:00;02.07.2025 16:00;Sicherheitswärter/in;Sicherheitswärter/in WK
808894;MG-117928 Reparatur Fluchtweg_LGUT-ZOL_G;Mitteldienst;02.07.2025 08:00;02.07.2025 16:00;Gleismonteur/in;
808894;MG-117928 Reparatur Fluchtweg_LGUT-ZOL_G;Mitteldienst;02.07.2025 08:00;02.07.2025 16:00;Sicherheitswärter/in;Sicherheitswärter/in WK
756989;MG-101054_H=Erneuerung_BDF_W.171 - 184;Nachtdienst;02.07.2025 21:00;03.07.2025 05:45;Gleismonteur/in;Sicherheitschef/in WK
756989;MG-101054_H=Erneuerung_BDF_W.171 - 184;Nachtdienst;02.07.2025 21:00;03.07.2025 05:45;Sicherheitswärter/in;Sicherheitswärter/in WK
756989;MG-101054_H=Erneuerung_BDF_W.171 - 184;Nachtdienst;02.07.2025 21:00;03.07.2025 05:45;Sicherheitswärter/in;Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;02.07.2025 22:00;03.07.2025 06:30;Gleismonteur/in;
737130;MG-89780 LPN_R3.S_Gl82_92_757_111 K.;Nachtdienst;02.07.2025 22:00;03.07.2025 06:30;Sicherheitswärter/in;Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;02.07.2025 22:00;03.07.2025 06:30;Gleismonteur/in komplex;Sicherheitschef/in WK
737130;MG-89780 LPN_R3.S_Gl82_92_757_111 K.;Nachtdienst;02.07.2025 22:00;03.07.2025 06:30;TFF;Triebfahrzeugführende B100 / PP
737043;Stopfen Bern;Nachtdienst;02.07.2025 22:00;03.07.2025 06:30;Begleiter/in;Triebfahrzeugführende B100 / PP
737043;Stopfen Bern;Nachtdienst;02.07.2025 22:00;03.07.2025 06:30;Sicherheitswärter/in;Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;02.07.2025 22:00;03.07.2025 06:30;Sicherheitswärter/in;Sicherheitswärter/in WK
737130;MG-89780 LPN_R3.S_Gl82_92_757_111 K.;Nachtdienst;02.07.2025 22:00;03.07.2025 06:30;Gleismonteur/in komplex;Sicherheitschef/in WK,Sicherheitswärter/in WK
788239;Bern Kw.27 Schienenwechsel Lorrainebrücke Bn-BWY;Nachtdienst;02.07.2025 22:00;03.07.2025 07:00;Begleiter/in;Rangierbegleitende Ai / PP,Sicherheitswärter/in WK
737043;Stopfen Bern;Nachtdienst;02.07.2025 22:00;03.07.2025 06:30;TFF;Am 841
737043;Stopfen Bern;Nachtdienst;02.07.2025 22:00;03.07.2025 06:30;Gleismonteur/in;
